COMPOUND	YEAR	STATE_FIPS_CODE	COUNTY_FIPS_CODE	EPEST_LOW_KG	EPEST_HIGH_KG
2,4-D	2010	05	025	2897	2916.1
2,4-D	2010	05	027	5133.6	5133.7
2,4-D	2010	05	029	24632.7	24809.5
2,4-D	2010	05	031	5449.8	5449.8
2,4-D	2010	05	033	3405.5	4466.7
2,4-D	2010	05	035	5584.4	6159.9
2,4-D	2010	05	037	4944.8	5600.4
2,4-D	2010	05	039	1753.3	1753.3
2,4-D	2010	05	041	2700.2	28998.2
2,4-D	2010	05	043	797.1	8154.1
2,4-D	2010	05	045	32111.7	32177.7
2,4-D	2010	05	047	5471.4	5605.7
2,4-D	2010	05	049	9040	9036.7
2,4-D	2010	05	051	7554.2	7553
2,4-D	2010	05	053	8605.6	8606.5
2,4-D	2010	05	055	4198.6	4198.6
2,4-D	2010	05	057	6554.8	6568.3
2,4-D	2010	05	059	12493.4	12498
2,4-D	2010	05	061	4318.5	4318.5
2,4-D	2010	05	063	11432.5	11432.5
2,4-D	2010	05	065	6972.5	6970.5
2,4-D	2010	05	067	4106.9	4106.9
2,4-D	2010	05	069	3821	28500.1
2,4-D	2010	05	071	3519.4	3753.2
2,4-D	2010	05	073	5039.3	5858.6
2,4-D	2010	05	075	6863.3	6863.3
2,4-D	2010	05	077	3655.1	6351
2,4-D	2010	05	079	1734.2	17867.2
2,4-D	2010	05	081	5152.8	5668
2,4-D	2010	05	083	5707	6276.8
2,4-D	2010	05	085	4186.5	6906.7
2,4-D	2010	05	087	10246.8	10246.8
2,4-D	2010	05	089	6166.4	6164.7
2,4-D	2010	05	091	5010	7204.9
2,4-D	2010	05	093	6778.7	6778.7
2,4-D	2010	05	095	3304.2	5141.8
2,4-D	2010	05	099	8537.3	8537.3
2,4-D	2010	05	101	4587.3	4587.3
2,4-D	2010	05	103	2860	2860.1
2,4-D	2010	05	105	10319.5	10352.5
2,4-D	2010	05	107	5505.2	8228.9
2,4-D	2010	05	109	2518.7	2518.7
2,4-D	2010	05	111	4336	4336
2,4-D	2010	05	113	4190.2	4190.2
2,4-D	2010	05	115	4649.1	5417.8
2,4-D	2010	05	117	3768.4	4603.3
2,4-D	2010	05	119	8394	8618.4
2,4-D	2010	05	121	10401.1	10401.1
2,4-D	2010	05	123	4169	4791.7
2,4-D	2010	05	125	7400	7400.7
2,4-D	2010	05	127	3177.1	3177.2
2,4-D	2010	05	129	7279.9	7279.1
2,4-D	2010	05	131	3775	4072.7
2,4-D	2010	05	133	3646.8	3646.8
2,4-D	2010	05	135	7069.7	7069.7
2,4-D	2010	05	137	5105.7	5104.2
2,4-D	2010	05	139	4053	4053
2,4-D	2010	05	141	3673.9	3672.4
2,4-D	2010	05	143	11636.4	11636.4
2,4-D	2010	05	145	14184.8	14184.8
2,4-D	2010	05	147	4256.7	5869.5
2,4-D	2010	05	149	4528.6	5277
2,4-D	2010	06	001	192.3	192.3
2,4-D	2010	06	005	6.6	6.6
2,4-D	2010	06	007	4098.3	4098.3
2,4-D	2010	06	009	10.3	10.3
2,4-D	2010	06	011	2070.4	2070.4
2,4-D	2010	06	013	451.8	451.8
2,4-D	2010	06	017	32.8	32.8
2,4-D	2010	06	019	25681.4	25681.4
2,4-D	2010	06	021	5975.3	5975.3
2,4-D	2010	06	023	23.7	23.7
2,4-D	2010	06	025	20094.5	20094.5
2,4-D	2010	06	027	23.7	23.7
2,4-D	2010	06	029	3508	3508
2,4-D	2010	06	031	7646.5	7646.5
2,4-D	2010	06	033	472.4	472.4
2,4-D	2010	06	035	1550	1550
2,4-D	2010	06	037	226.8	226.8
2,4-D	2010	06	039	4402.8	4402.8
2,4-D	2010	06	041	432.6	432.6
2,4-D	2010	06	045	45.9	45.9
2,4-D	2010	06	047	19519.2	19519.2
2,4-D	2010	06	049	37.4	37.4
2,4-D	2010	06	051	60.6	60.6
2,4-D	2010	06	053	1024.3	1024.3
2,4-D	2010	06	055	145.1	145.1
2,4-D	2010	06	057	1.2	1.2
2,4-D	2010	06	059	44.5	44.5
2,4-D	2010	06	061	335.1	335.1
2,4-D	2010	06	063	61.2	61.2
2,4-D	2010	06	065	2222.4	2222.4
2,4-D	2010	06	067	3931.2	3931.2
2,4-D	2010	06	069	399	399
2,4-D	2010	06	071	535.4	535.4
2,4-D	2010	06	073	218.3	218.3
2,4-D	2010	06	077	14504.1	14504.1
2,4-D	2010	06	079	3979	3979
2,4-D	2010	06	081	28.2	28.2
2,4-D	2010	06	083	682.6	682.6
2,4-D	2010	06	085	245.4	245.4
2,4-D	2010	06	089	1493.3	1493.3
2,4-D	2010	06	091	6.6	6.6
2,4-D	2010	06	093	641.4	641.4
2,4-D	2010	06	095	8125.7	8125.7
2,4-D	2010	06	097	1195.8	1195.8
2,4-D	2010	06	099	20441.5	20441.5
2,4-D	2010	06	101	3999.5	3999.5
2,4-D	2010	06	103	3769.8	3769.8
2,4-D	2010	06	107	15247	15247
2,4-D	2010	06	109	162.8	162.8
2,4-D	2010	06	111	400.5	400.5
2,4-D	2010	06	113	6956.6	6956.6
2,4-D	2010	06	115	489.8	489.8
2,4-D	2010	08	001	38062.5	38076.2
2,4-D	2010	08	003	123.3	426.5
2,4-D	2010	08	005	11131.9	11140.8
2,4-D	2010	08	007	17.4	39.7
2,4-D	2010	08	009	38309	38447.1
2,4-D	2010	08	011	3264.9	3414.4
2,4-D	2010	08	013	1135.5	1155.3
2,4-D	2010	08	014	597.5	597.6
2,4-D	2010	08	015	9.5	89.3
2,4-D	2010	08	017	40739.7	40739.7
2,4-D	2010	08	019		0.8
2,4-D	2010	08	021	124.5	391.2
2,4-D	2010	08	023	88.5	506.4
2,4-D	2010	08	025	1049.9	1147.3
2,4-D	2010	08	027	363.3	394.1
2,4-D	2010	08	029	623.5	654.9
2,4-D	2010	08	031	380.2	380.2
2,4-D	2010	08	033	4482.7	4864.4
2,4-D	2010	08	035	337	337.1
2,4-D	2010	08	037		56.5
2,4-D	2010	08	039	7295.4	7297
2,4-D	2010	08	041	988.6	988.8
2,4-D	2010	08	043	50.7	110.9
2,4-D	2010	08	045	83.2	127.7
2,4-D	2010	08	047		1
2,4-D	2010	08	049	19.4	46.5
2,4-D	2010	08	051		140.3
2,4-D	2010	08	053		0.9
2,4-D	2010	08	055	34.8	145.2
2,4-D	2010	08	057		270.5
2,4-D	2010	08	059	27.7	27.7
2,4-D	2010	08	061	54100.2	54100.2
2,4-D	2010	08	063	61996.9	62008.5
2,4-D	2010	08	065		1.6
2,4-D	2010	08	067	722.1	782.9
2,4-D	2010	08	069	3050.6	3139.4
2,4-D	2010	08	071	1633.9	2094.4
2,4-D	2010	08	073	34330	34330
2,4-D	2010	08	075	34381.7	34493.8
2,4-D	2010	08	077	1337	1402.5
2,4-D	2010	08	079		0.5
2,4-D	2010	08	081	639.6	2537.1
2,4-D	2010	08	083	3479.4	3583.6
2,4-D	2010	08	085	2377.7	2419.3
2,4-D	2010	08	087	15627.8	15687.2
2,4-D	2010	08	089	1052.4	1185.7
2,4-D	2010	08	091	22.1	32.1
2,4-D	2010	08	093		42
2,4-D	2010	08	095	24758.9	24777.1
2,4-D	2010	08	097		27
2,4-D	2010	08	099	24068.3	24185.6
2,4-D	2010	08	101	512	696.1
2,4-D	2010	08	103	10.1	114.3
2,4-D	2010	08	105	240.3	506.7
2,4-D	2010	08	107	168.8	942
2,4-D	2010	08	109	341.6	816.4
2,4-D	2010	08	113	314.5	331.3
2,4-D	2010	08	115	17702.5	17745.2
2,4-D	2010	08	117		3.7
2,4-D	2010	08	119		8.4
2,4-D	2010	08	121	54665.8	54707.1
2,4-D	2010	08	123	37520.8	37853.2
2,4-D	2010	08	125	40203.6	40203.6
2,4-D	2010	09	001	29.5	36.8
2,4-D	2010	09	003	121.2	265.6
2,4-D	2010	09	005	260.4	255.7
2,4-D	2010	09	007	28.6	44.2
2,4-D	2010	09	009	58.1	97.6
2,4-D	2010	09	011	246.9	218.8
2,4-D	2010	09	013	194.3	197.4
2,4-D	2010	09	015	243.6	219.9
2,4-D	2010	10	001	16749.7	18886.5
2,4-D	2010	10	003	3629.9	3609.3
2,4-D	2010	10	005	10612.6	13599.5
2,4-D	2010	12	001	1919.3	2090.8
2,4-D	2010	12	003	34.6	34.8
2,4-D	2010	12	005	67.6	67.6
2,4-D	2010	12	007	290.8	290.9
2,4-D	2010	12	009	1175.7	1188.4
2,4-D	2010	12	011	55.3	55.3
2,4-D	2010	12	013	464.6	464.6
2,4-D	2010	12	015	2042.6	2053.4
2,4-D	2010	12	017	429.9	429.9
2,4-D	2010	12	019	485.8	483.9
2,4-D	2010	12	021	1884.9	1904.6
2,4-D	2010	12	023	184.9	319.5
2,4-D	2010	12	027	5232.7	5232.7
2,4-D	2010	12	029	72.3	85.2
2,4-D	2010	12	031	66.2	68
2,4-D	2010	12	033	870.2	870.2
2,4-D	2010	12	035	470.8	470.6
2,4-D	2010	12	037	5.5	5.5
2,4-D	2010	12	039	359.2	359.2
2,4-D	2010	12	041	713.7	849.5
2,4-D	2010	12	043	13415	13419.1
2,4-D	2010	12	045	26.9	26.9
2,4-D	2010	12	047	129.4	247.7
2,4-D	2010	12	049	4424.1	4438.9
2,4-D	2010	12	051	32562.5	32562.5
2,4-D	2010	12	053	707.1	707.2
2,4-D	2010	12	055	6716.4	6708.6
2,4-D	2010	12	057	3342.5	3420.6
2,4-D	2010	12	059	1171.8	1171.8
2,4-D	2010	12	061	3378.7	3385.1
2,4-D	2010	12	063	2825.5	2825.5
2,4-D	2010	12	065	995	995
2,4-D	2010	12	067	176.5	244.2
2,4-D	2010	12	069	2499.7	2522.1
2,4-D	2010	12	071	1099.1	1109.2
2,4-D	2010	12	073	312.5	312.5
2,4-D	2010	12	075	1490.6	1825.1
2,4-D	2010	12	077	231.8	231.8
2,4-D	2010	12	079	257.3	464.3
2,4-D	2010	12	081	2086.2	2111.8
2,4-D	2010	12	083	2850.5	3019.1
2,4-D	2010	12	085	6462.6	6490.6
2,4-D	2010	12	086	335	342.6
2,4-D	2010	12	087	0.7	0.7
2,4-D	2010	12	089	45.5	45.5
2,4-D	2010	12	091	456.7	456.7
2,4-D	2010	12	093	3236.3	3260.3
2,4-D	2010	12	095	2398.3	2400.4
2,4-D	2010	12	097	8376.8	8377.4
2,4-D	2010	12	099	141352.2	141386.2
2,4-D	2010	12	101	2548.8	2549.4
2,4-D	2010	12	103	14	14
2,4-D	2010	12	105	15323.9	15329.9
2,4-D	2010	12	107	715.1	718.6
2,4-D	2010	12	109	578	577.5
2,4-D	2010	12	111	3598.5	3598.5
2,4-D	2010	12	113	1026.6	1026.6
2,4-D	2010	12	115	563.2	563.5
2,4-D	2010	12	117	407.2	407.6
2,4-D	2010	12	119	2005.7	2010.9
2,4-D	2010	12	121	356.6	660
2,4-D	2010	12	123	51.4	51.4
2,4-D	2010	12	125	448.4	450.1
2,4-D	2010	12	127	1076.2	1076.8
2,4-D	2010	12	129	302.7	302.7
2,4-D	2010	12	131	1041.8	1041.8
2,4-D	2010	12	133	498.6	498.6
2,4-D	2010	13	001	2779.2	3774.7
2,4-D	2010	13	003	1652.4	1693.2
2,4-D	2010	13	005	1445.3	1804.8
2,4-D	2010	13	007	238.9	1331.5
2,4-D	2010	13	009	1820	1824.3
2,4-D	2010	13	011	2263.8	2263.8
2,4-D	2010	13	013	4563.5	4568.9
2,4-D	2010	13	015	5322.3	5532.3
2,4-D	2010	13	017	1300.8	1355.1
2,4-D	2010	13	019	3632.8	3731.9
2,4-D	2010	13	021	1361.7	1429.3
2,4-D	2010	13	023	3377.6	3721.1
2,4-D	2010	13	025	475	599.3
2,4-D	2010	13	027	3965.8	4469.9
2,4-D	2010	13	029	164.3	223.7
2,4-D	2010	13	031	4293.2	6299.5
2,4-D	2010	13	033	5461.5	8631.3
2,4-D	2010	13	035	2272.3	2279.4
2,4-D	2010	13	037	303.2	1451.6
2,4-D	2010	13	039	326.8	327.4
2,4-D	2010	13	043	1903.9	2611
2,4-D	2010	13	045	6001.1	6007.1
2,4-D	2010	13	047	1913.6	1914.3
2,4-D	2010	13	049	344.1	361.8
2,4-D	2010	13	051	57.4	61.1
2,4-D	2010	13	053	103.8	106.5
2,4-D	2010	13	055	3843.8	3926.3
2,4-D	2010	13	057	3749.3	3752.6
2,4-D	2010	13	059	998.4	998.7
2,4-D	2010	13	061	151.1	602.6
2,4-D	2010	13	063	60.5	60.7
2,4-D	2010	13	065	51.7	51.7
2,4-D	2010	13	067	1136.3	1136.3
2,4-D	2010	13	069	4307.2	4501.7
2,4-D	2010	13	071	5992.4	6172.2
2,4-D	2010	13	073	930.7	937.3
2,4-D	2010	13	075	2228.4	2318.7
2,4-D	2010	13	077	2993.3	3002
2,4-D	2010	13	079	5407.1	5485.2
2,4-D	2010	13	081	3682.8	3779.1
2,4-D	2010	13	083	1819.2	1820
2,4-D	2010	13	085	2083.4	2123
2,4-D	2010	13	087	720.8	2217.7
2,4-D	2010	13	089	52.5	52.5
2,4-D	2010	13	091	5706.1	6021
2,4-D	2010	13	093	6105.7	6382
2,4-D	2010	13	095	162	373.2
2,4-D	2010	13	097	376.6	386.2
2,4-D	2010	13	099	754.9	2110.2
2,4-D	2010	13	101	196.5	196.5
2,4-D	2010	13	103	1272.4	1834
2,4-D	2010	13	105	2546.9	2602.2
2,4-D	2010	13	107	3633.1	4613
2,4-D	2010	13	109	683.6	924.7
2,4-D	2010	13	111	2013.2	2055.2
2,4-D	2010	13	113	625.6	625.6
2,4-D	2010	13	115	5662.7	5840.1
2,4-D	2010	13	117	3015.2	3019.5
2,4-D	2010	13	119	3744.1	3758.8
2,4-D	2010	13	121	1829.6	1845.3
2,4-D	2010	13	123	4097.2	4141.7
2,4-D	2010	13	125	1050.3	1142.9
2,4-D	2010	13	127	160.4	163.8
2,4-D	2010	13	129	7053.2	7237.5
2,4-D	2010	13	131	548.7	1413.8
2,4-D	2010	13	133	4374.5	4407
2,4-D	2010	13	135	1284.7	1291.2
2,4-D	2010	13	137	1441.8	1443.5
2,4-D	2010	13	139	9356	9469.1
2,4-D	2010	13	141	2558.7	2559.2
2,4-D	2010	13	143	1742.2	1744.4
2,4-D	2010	13	145	1454.1	1463.2
2,4-D	2010	13	147	3057.9	3133.3
2,4-D	2010	13	149	1472.5	1473.7
2,4-D	2010	13	151	1224.2	1226.6
2,4-D	2010	13	153	3512	3870.8
2,4-D	2010	13	155	4346.1	4395.8
2,4-D	2010	13	157	15152.4	15152.7
2,4-D	2010	13	159	3915	3939.4
2,4-D	2010	13	161	2271.1	2365.4
2,4-D	2010	13	163	4395	6204.6
2,4-D	2010	13	165	2298.8	3338.7
2,4-D	2010	13	167	3675.6	3827.8
2,4-D	2010	13	169	2283.4	2305.7
2,4-D	2010	13	171	1376.6	1378.4
2,4-D	2010	13	173	749	773.2
2,4-D	2010	13	175	7166.1	7837.2
2,4-D	2010	13	177	531.4	1723.5
2,4-D	2010	13	179	106.2	113.5
2,4-D	2010	13	181	816.5	816.5
2,4-D	2010	13	183	225.1	264.4
2,4-D	2010	13	185	951.1	1049.1
2,4-D	2010	13	187	2871.1	2901.4
2,4-D	2010	13	189	2264.9	2285.1
2,4-D	2010	13	191	514.6	514.9
2,4-D	2010	13	193	1597.9	2629.9
2,4-D	2010	13	195	3569.2	3600.6
2,4-D	2010	13	197	1292.6	1483.5
2,4-D	2010	13	199	3637.4	3646.1
2,4-D	2010	13	201	640.2	1942.5
2,4-D	2010	13	205	1502.2	3030.5
2,4-D	2010	13	207	3027.3	3027.3
2,4-D	2010	13	209	2195.3	2519
2,4-D	2010	13	211	8407.1	8472.5
2,4-D	2010	13	213	3198.5	3369.4
2,4-D	2010	13	215	299.2	300.9
2,4-D	2010	13	217	3026.7	3094.8
2,4-D	2010	13	219	6794.6	6809.9
2,4-D	2010	13	221	3890.4	3899.8
2,4-D	2010	13	223	1028.2	1028.4
2,4-D	2010	13	225	1355.9	1562
2,4-D	2010	13	227	2545.7	2585.8
2,4-D	2010	13	229	1577.1	2333.7
2,4-D	2010	13	231	1886.9	1926.5
2,4-D	2010	13	233	3658.2	3755.3
2,4-D	2010	13	235	4030	4419.4
2,4-D	2010	13	237	3168	3269.2
2,4-D	2010	13	239	27.4	45.6
2,4-D	2010	13	241	234.2	234.2
2,4-D	2010	13	243	205	1244.3
2,4-D	2010	13	245	772.2	843.3
2,4-D	2010	13	247	598.5	600.2
2,4-D	2010	13	249	668	735.3
2,4-D	2010	13	251	3547.2	5023.8
2,4-D	2010	13	253	431.2	1663.9
2,4-D	2010	13	255	1175	1175.5
2,4-D	2010	13	257	790.2	790.2
2,4-D	2010	13	259	71.6	201.3
2,4-D	2010	13	261	510.6	1758.2
2,4-D	2010	13	263	1290.2	1296.3
2,4-D	2010	13	265	1353.3	1353.3
2,4-D	2010	13	267	2424.3	2943.8
2,4-D	2010	13	269	1523.7	1748.8
2,4-D	2010	13	271	1134.2	1164.7
2,4-D	2010	13	273	380.4	1509.8
2,4-D	2010	13	275	667.1	1314
2,4-D	2010	13	277	2705.1	2764.6
2,4-D	2010	13	279	1507.6	1886.8
2,4-D	2010	13	281	950.3	953.6
2,4-D	2010	13	283	1706.6	1795.8
2,4-D	2010	13	285	1874.7	1875.1
2,4-D	2010	13	287	3105.6	3272.6
2,4-D	2010	13	289	2506.5	2593.5
2,4-D	2010	13	291	2613	2687.2
2,4-D	2010	13	293	2261.2	2267.9
2,4-D	2010	13	295	6305.2	6390.7
2,4-D	2010	13	297	7817.9	7822.1
2,4-D	2010	13	299	801	1095.7
2,4-D	2010	13	301	2064.5	2126.5
2,4-D	2010	13	303	5332.1	5711.5
2,4-D	2010	13	305	1190.9	1755.2
2,4-D	2010	13	307	183.9	465
2,4-D	2010	13	309	2624	2922.4
2,4-D	2010	13	311	3236.4	3376.4
2,4-D	2010	13	313	3797.9	3829.4
2,4-D	2010	13	315	2959.6	3034.8
2,4-D	2010	13	317	3290.8	3290.8
2,4-D	2010	13	319	1572.6	1651
2,4-D	2010	13	321	5857.6	6052.1
2,4-D	2010	16	001	1449.1	1689
2,4-D	2010	16	003	641.2	665
2,4-D	2010	16	005	2878.3	2878.3
2,4-D	2010	16	007	1101.2	1101.2
2,4-D	2010	16	009	2135.2	2234.3
2,4-D	2010	16	011	9649	9649
2,4-D	2010	16	013	1221	1411.2
2,4-D	2010	16	015	246.7	250
2,4-D	2010	16	017	72.8	92.8
2,4-D	2010	16	019	10144.8	10144.8
2,4-D	2010	16	021	1044.6	1092.7
2,4-D	2010	16	023	1871.9	1871.9
2,4-D	2010	16	025	896.6	1340.4
2,4-D	2010	16	027	5730.6	6331.8
2,4-D	2010	16	029	8618.3	8618.3
2,4-D	2010	16	031	7128.9	9861.9
2,4-D	2010	16	033	1077.9	1077.9
2,4-D	2010	16	035	815.5	844.5
2,4-D	2010	16	037	423	423
2,4-D	2010	16	039	12191.8	12521.7
2,4-D	2010	16	041	2353.5	2353.5
2,4-D	2010	16	043	7080.9	7080.9
2,4-D	2010	16	045	1326.3	1448.4
2,4-D	2010	16	047	918.8	1127
2,4-D	2010	16	049	6043.9	6604.5
2,4-D	2010	16	051	8484.9	8484.9
2,4-D	2010	16	053	1463.2	1707.8
2,4-D	2010	16	055	864.5	928.7
2,4-D	2010	16	057	6633	6737.2
2,4-D	2010	16	059	300.8	300.8
2,4-D	2010	16	061	5402	5596.1
2,4-D	2010	16	063	717.6	927.4
2,4-D	2010	16	065	6904.1	6904.1
2,4-D	2010	16	067	1865.3	2270.9
2,4-D	2010	16	069	6260.3	6453.5
2,4-D	2010	16	071	3040.5	3040.5
2,4-D	2010	16	073	5797.8	6286.1
2,4-D	2010	16	075	2034.4	2200.8
2,4-D	2010	16	077	6453.9	6453.9
2,4-D	2010	16	079	1.4	2
2,4-D	2010	16	081	4145.5	4145.5
2,4-D	2010	16	083	3429.6	4176.7
2,4-D	2010	16	085	1054.5	1063.3
2,4-D	2010	16	087	6815.6	6968
2,4-D	2010	17	001	4321.9	5139.8
2,4-D	2010	17	003	638.4	976.3
2,4-D	2010	17	005	2330.2	2565
2,4-D	2010	17	007	2905.4	2989.9
2,4-D	2010	17	009	1097.1	1285
2,4-D	2010	17	011	5872.7	5884.2
2,4-D	2010	17	013	699.4	768.5
2,4-D	2010	17	015	2491.9	2501
2,4-D	2010	17	017	2629.5	2679.9
2,4-D	2010	17	019	10684.5	10858.2
2,4-D	2010	17	021	6742.7	6782
2,4-D	2010	17	023	2336.8	2424.3
2,4-D	2010	17	025	2066.7	2266.8
2,4-D	2010	17	027	3482.4	4152.8
2,4-D	2010	17	029	2883.4	2908.1
2,4-D	2010	17	031	174.4	186.4
2,4-D	2010	17	033	2153.4	2255.3
2,4-D	2010	17	035	1739.4	1772.7
2,4-D	2010	17	037	6929.6	7066.2
2,4-D	2010	17	039	9504.2	9549.8
2,4-D	2010	17	041	2779.3	2800.1
2,4-D	2010	17	043	119.6	123.9
2,4-D	2010	17	045	4104	4140.3
2,4-D	2010	17	047	1775.9	1984.8
2,4-D	2010	17	049	2216.4	2369.3
2,4-D	2010	17	051	3114.8	3328.5
2,4-D	2010	17	053	5412.8	5499.9
2,4-D	2010	17	055	2159.7	2423.2
2,4-D	2010	17	057	3800.6	4154.5
2,4-D	2010	17	059	2670.8	2870.9
2,4-D	2010	17	061	3772.6	3841.4
2,4-D	2010	17	063	5434.2	5486
2,4-D	2010	17	065	2944.6	3442.8
2,4-D	2010	17	067	4870.6	5106.2
2,4-D	2010	17	069	190.6	404.1
2,4-D	2010	17	071	1973.2	2098.5
2,4-D	2010	17	073	5655.6	5660.1
2,4-D	2010	17	075	11663.1	11857.6
2,4-D	2010	17	077	1853.2	3735.6
2,4-D	2010	17	079	2606.5	2650
2,4-D	2010	17	081	2758.7	3308.6
2,4-D	2010	17	083	2101.8	2150.4
2,4-D	2010	17	085	2136.4	2145.6
2,4-D	2010	17	087	390.8	2339.5
2,4-D	2010	17	089	3252.4	3399.8
2,4-D	2010	17	091	5339.5	5579.3
2,4-D	2010	17	093	3381.6	3442.3
2,4-D	2010	17	095	4007.7	4196.4
2,4-D	2010	17	097	671.7	740.6
2,4-D	2010	17	099	13983.5	14112.3
2,4-D	2010	17	101	1921.3	1971.3
2,4-D	2010	17	103	5022.1	5038.5
2,4-D	2010	17	105	11772.5	11982.2
2,4-D	2010	17	107	15663.5	15767.5
2,4-D	2010	17	109	3911.2	4082.3
2,4-D	2010	17	111	3646	3868.6
2,4-D	2010	17	113	29414	29525.3
2,4-D	2010	17	115	13207.3	13247.3
2,4-D	2010	17	117	6557.7	6713
2,4-D	2010	17	119	3630.2	3937.2
2,4-D	2010	17	121	1967.3	2169.9
2,4-D	2010	17	123	8417.8	8523.4
2,4-D	2010	17	125	9310.3	9448.3
2,4-D	2010	17	127	1116.6	1325.3
2,4-D	2010	17	129	6655.6	6735.1
2,4-D	2010	17	131	3523	3526.3
2,4-D	2010	17	133	2001.4	2847
2,4-D	2010	17	135	5640.2	5772.8
2,4-D	2010	17	137	4610.2	4674.5
2,4-D	2010	17	139	2144.5	2169.7
2,4-D	2010	17	141	4702.4	4725.4
2,4-D	2010	17	143	9124.1	9271.5
2,4-D	2010	17	145	2181	3456.3
2,4-D	2010	17	147	4947.3	5016.9
2,4-D	2010	17	149	5043.7	5271
2,4-D	2010	17	151	407.6	671.1
2,4-D	2010	17	153	864.7	1435.3
2,4-D	2010	17	155	877.8	884.2
2,4-D	2010	17	157	2781.9	4124.8
2,4-D	2010	17	159	1891.1	1935.5
